Date,Close,High,Low,Open,Volume
12/2/21,361.5333252,371,352.2166748,366.3533325,73114800
12/3/21,338.3233337,363.5266724,333.4033203,361.5966797,92322000
12/6/21,336.3366699,340.5466614,316.8333435,333.8366699,81663000
12/7/21,350.5833435,352.5566711,342.269989,348.0666809,56084700
12/8/21,356.3200073,357.4599915,344.3333435,350.9033203,41906400
12/9/21,334.6000061,354.1633301,334.1199951,353.5466614,59438400
12/10/21,339.0100098,340.3266602,327.5100098,336.25,59664300
12/13/21,322.1366577,335,317.1400146,333.6966553,78595500
12/14/21,319.5033264,322.1366577,310,315,70806300
12/15/21,325.3299866,326.25,309.4166565,317.7366638,75169200
12/16/21,308.9733276,331.6600037,307.2833252,331.5,82771500
12/17/21,310.8566589,320.2200012,303.0133362,304.9233398,100437300
12/20/21,299.980011,307.230011,297.7966614,303.5666809,56480100
12/21/21,312.8433228,313.1666565,295.3733215,305.6233215,71517900
12/22/21,336.2900085,338.5533447,319.0166626,321.8866577,93634200
12/23/21,355.6666565,357.6600037,332.519989,335.6000061,92713200
12/27/21,364.6466675,372.3333435,356.9066772,357.8900146,71145900
12/28/21,362.8233337,373,359.4733276,369.8299866,60324000
12/29/21,362.063324,368,354.7133179,366.2133179,56154000
12/30/21,356.7799988,365.1833191,351.0499878,353.7766724,47040900
12/31/21,352.2600098,360.6666565,351.5299988,357.813324,40733700
1/3/22,399.9266663,400.3566589,378.6799927,382.5833435,103931400
1/4/22,383.1966553,402.6666565,374.3500061,396.5166626,100248300
1/5/22,362.706665,390.1133423,360.3366699,382.2166748,80119800
1/6/22,354.8999939,362.6666565,340.1666565,359,90336600
1/7/22,342.3200073,360.3099976,336.6666565,360.1233215,84164700
1/10/22,352.706665,353.0333252,326.6666565,333.3333435,91815000
1/11/22,354.7999878,358.6166687,346.2733459,351.2233276,66063300
1/12/22,368.7399902,371.6133423,357.5299988,359.6166687,83739000
1/13/22,343.8533325,371.8666687,342.1799927,369.6900024,97209900
1/14/22,349.8699951,350.6666565,337.793335,339.9599915,72924300
1/18/22,343.5033264,356.9299927,338.686676,342.2033386,66743400
1/19/22,331.8833313,351.5566711,331.6666565,347.2366638,75442500
1/20/22,332.0899963,347.2200012,331.3333435,336.5766602,70488600
1/21/22,314.6333313,334.8500061,313.5,332.1133423,103416000
1/24/22,310,311.1700134,283.8233337,301.5866699,151565700
1/25/22,306.1333313,317.0866699,301.0700073,304.7333374,86595900
1/26/22,312.4700012,329.230011,302,317.4766541,104867400
1/27/22,276.3666687,311.7966614,276.3333435,311.1199951,147109500
1/28/22,282.1166687,285.8333435,264.0033264,277.186676,134789100
1/31/22,312.2399902,312.6633301,287.3500061,290.9033203,104436000
2/1/22,310.4166565,314.5666809,301.6666565,311.7366638,73138200
2/2/22,301.8866577,310.5,296.4700012,309.3933411,66792900
2/3/22,297.0466614,312.3333435,293.5066528,294,78855600
2/4/22,307.7733459,312.1666565,293.7233276,299.0733337,73625400
2/7/22,302.4466553,315.9233398,300.9033203,307.9299927,60994500
2/8/22,307.3333435,308.7633362,298.2666626,301.8433228,50729100
2/9/22,310.6666565,315.4233398,306.6666565,311.6666565,52259400
2/10/22,301.5166626,314.6033325,298.8999939,302.7900085,66126900
2/11/22,286.6666565,305.3200073,283.5666809,303.2099915,79645800
2/14/22,291.9200134,299.6266785,284.3833313,287.1900024,67756500
2/15/22,307.4766541,307.6666565,297.793335,300,57286200
2/16/22,307.7966614,308.8099976,300.4033203,304.6833191,51294300
2/17/22,292.1166687,306.1666565,291.3666687,304.4200134,55178400
2/18/22,285.6600037,295.6233215,279.2033386,295.3333435,68501700
2/22/22,273.8433228,285.5766602,267.0333252,278.043335,83288100
2/23/22,254.6799927,278.4333191,253.5200043,276.8099976,95256900
2/24/22,266.9233398,267.4933472,233.3333282,233.4633331,135322200
2/25/22,269.956665,273.1666565,260.7999878,269.7433472,76067700
2/28/22,290.1433411,292.2866821,271.5700073,271.6700134,99006900
3/1/22,288.1233215,296.6266785,284.5933228,289.8933411,74766900
3/2/22,293.2966614,295.4933472,281.4233398,290.7099915,74643300
3/3/22,279.7633362,295.480011,277.5333252,292.9233398,61623600
3/4/22,279.4299927,285.2166748,275.0533447,283.0333252,66999600
3/7/22,268.1933289,288.7133179,268.1900024,285.4333191,72494100
3/8/22,274.7999878,283.3299866,260.7233276,265.1766663,80399100
3/9/22,286.3233337,286.8533325,277.3366699,279.8266602,59184000
3/10/22,279.4333191,284.8166809,270.1199951,283.8166809,58648500
3/11/22,265.1166687,281.2666626,264.5899963,280.0666809,67037100
3/14/22,255.456665,266.8999939,252.0133362,260.2033386,71152200
3/15/22,267.2966614,268.5233459,252.1900024,258.4233398,66841200
3/16/22,280.0766602,280.6666565,267.4200134,269.6666565,84028800
3/17/22,290.5333252,291.6666565,275.2399902,276.9966736,66582900
3/18/22,301.7966614,302.6166687,289.1300049,291.4966736,100414200
3/21/22,307.0533447,314.2833252,302.3633423,304.9933472,81981600
3/22/22,331.3266602,332.6199951,307.25,310,105868500
3/23/22,333.0366821,346.8999939,325.4666748,326.6466675,120676200
3/24/22,337.9733276,341.4966736,329.6000061,336.5766602,68920800
3/25/22,336.8800049,340.6000061,332.4400024,336,62031600
3/28/22,363.9466553,365.9599915,351.2000122,355.0333252,102506100
3/29/22,366.5233459,371.5899963,357.7033386,369.3299866,73614900
3/30/22,364.6633301,371.3166809,361.3333435,363.7233276,59865000
3/31/22,359.2000122,367.7133179,358.8800049,364.8566589,48992700
4/1/22,361.5299988,364.9166565,355.5466614,360.3833313,54263100
4/4/22,381.8166809,383.3033447,357.5100098,363.1266785,82035900
4/5/22,363.7533264,384.2900085,362.4333191,378.7666626,80075100
4/6/22,348.5866699,359.6666565,342.5666809,357.8233337,89348400
4/7/22,352.4200134,358.8633423,340.5133362,350.7966614,79447200
4/8/22,341.8299866,349.480011,340.813324,347.7366638,55013700
4/11/22,325.3099976,336.1566772,324.8800049,326.7999878,59357100
4/12/22,328.9833374,340.3966675,325.5333252,332.5466614,65976000
4/13/22,340.7900085,342.0799866,324.3666687,327.0266724,55121100
4/14/22,328.3333435,337.5700073,327.3966675,333.0966797,58422300
4/18/22,334.7633362,338.3066711,324.4700012,329.6766663,51715200
4/19/22,342.7166748,344.980011,331.7766724,335.019989,49847700
4/20/22,325.7333374,344.6666565,325.0833435,343.3333435,70711200
4/21/22,336.2600098,364.0733337,332.1400146,358.2433472,105416400
4/22/22,335.0166626,344.9500122,331.3333435,338.3033447,69696600
4/25/22,332.6733398,336.206665,325.1000061,326.3233337,68341200
4/26/22,292.1400146,333.3333435,291.6666565,331.8099976,136133700
4/27/22,293.8366699,306,292.4533386,299.5266724,76956300
4/28/22,292.5033264,300,273.8999939,299.9933472,124948500
4/29/22,290.2533264,311.4666748,290,300.75,88133100
5/2/22,300.980011,302.1199951,282.6766663,286.9233398,75781500
5/3/22,303.0833435,308.0266724,296.1966553,301.0599976,63709500
5/4/22,317.5400085,318.5,295.0933228,301.313324,81643800
5/5/22,291.0933228,315.2000122,285.8999939,313.0066528,92519100
5/6/22,288.5499878,296,281.0366821,295.6666565,72903000
5/9/22,262.3699951,281.8766785,260.3833313,278.8166809,90810300
5/10/22,266.6799927,275.1199951,258.0833435,273.1033325,84401700
5/11/22,244.6666718,269.9233398,242.3999939,265,97224600
5/12/22,242.6666718,253.2200012,226.6666718,233.6666718,140313000
5/13/22,256.5299988,262.4500122,250.5233307,257.8266602,92150700
5/16/22,241.456665,256.5866699,239.6966705,255.7200012,86098500
5/17/22,253.8699951,254.8266602,242.9499969,249.1199951,80236200
5/18/22,236.6033325,253.5,233.6033325,248.1733398,87811800
5/19/22,236.4733276,244.6666718,231.3699951,235.6666718,90296700
5/20/22,221.3000031,240.5266724,211,237.9966736,144973200
5/23/22,224.9666595,226.6533356,212.6866608,218.3399963,88903500
5/24/22,209.386673,217.9733276,206.8566742,217.843338,89092500
5/25/22,219.6000061,223.1066742,207.6699982,207.9499969,92139300
5/26/22,235.9100037,239.5566711,217.886673,220.4733276,106003200
5/27/22,253.2100067,253.2666626,240.1766663,241.0833282,89295000
5/31/22,252.7533264,259.6000061,244.7433319,257.9466553,101914500
6/1/22,246.7899933,257.3266602,243.6399994,251.7200012,77247900
6/2/22,258.3333435,264.2099915,242.0666656,244.156662,93473100
6/3/22,234.5166626,247.7966614,233.4166718,243.2266693,112393800
6/6/22,238.2799988,244.8666687,234.3500061,244.3533325,84204600
6/7/22,238.886673,239.9966736,230.093338,234,72808500
6/8/22,241.8666687,249.9633331,239.1766663,240.0866699,76210500
6/9/22,239.706665,255.5466614,239.3266602,249.3399963,96491400
6/10/22,232.2299957,239.5,227.9133301,235.156662,97536600
6/13/22,215.7366638,226.6333313,214.6833344,223.1666718,102767400
6/14/22,220.8899994,226.3300018,211.7366638,218.2866669,97988700
6/15/22,233,235.6633301,218.1499939,220.9166718,119131800
6/16/22,213.1000061,225.1666718,208.6933289,222.7366638,107390700
6/17/22,216.7599945,220.9700012,213.1966705,213.4333344,92641800
6/21/22,237.0366669,243.5766602,224.3333282,224.6033325,122793000
6/22/22,236.0866699,246.8333282,233.8266602,234.5033264,101107500
6/23/22,235.0700073,239.3166656,228.636673,237.906662,104202600
6/24/22,245.706665,246.0666656,236.0866699,237.4700012,95770800
6/27/22,244.9199982,252.0700073,242.5666656,249.3666687,89178300
6/28/22,232.6633301,249.9700012,232.343338,244.4833374,90391200
6/29/22,228.4900055,231.1733398,222.2733307,230.5,82897200
6/30/22,224.4733276,229.456665,218.863327,224.5099945,94600500
7/1/22,227.2633362,230.2299957,222.1199951,227,74460300
7/5/22,233.0666656,233.1466675,216.1666718,223,84581100
7/6/22,231.7333374,234.5633392,227.1866608,230.7799988,71853600
7/7/22,244.543335,245.363327,232.2100067,233.9199982,81930600
7/8/22,250.7633362,254.9799957,241.1600037,242.3333282,101854200
7/11/22,234.343338,253.0633392,233.6266632,252.1033325,99241200
7/12/22,233.0700073,239.7733307,228.3699951,236.8466644,87930900
7/13/22,237.0399933,242.0599976,225.0333405,225.5,97954500
7/14/22,238.3133392,238.6533356,229.3333282,234.8966675,78557400
7/15/22,240.0666656,243.6233368,236.8899994,240,69683100
7/18/22,240.5466614,250.5166626,239.6033325,244.9366608,82537500
7/19/22,245.5299988,247.1399994,236.9766693,245,80890200
7/20/22,247.5,250.6633301,243.4833374,246.7833405,88864200
7/21/22,271.706665,273.2666626,254.8666687,255.1066742,142032300
7/22/22,272.2433472,280.7866821,270.7133179,276.2200012,103472700
7/25/22,268.4333191,274.1466675,267.3999939,272.2166748,64073400
7/26/22,258.8599854,267.3099976,256.2633362,266.5133362,66820800
7/27/22,274.8200073,275.9266663,261.7900085,263.8099976,88110000
7/28/22,280.8999939,283.2999878,272.7999878,280.0666809,84723000
7/29/22,297.1499939,298.3200073,279.1000061,280.7000122,95313000
8/1/22,297.2766724,311.8766785,295,301.2766724,117042900
8/2/22,300.5866699,307.8333435,292.6666565,294.0033264,95577600
8/3/22,307.3966675,309.5499878,301.1499939,305,80091000
8/4/22,308.6333313,313.6066589,305,311,72256200
8/5/22,288.1700134,304.6066589,285.543335,302.6700134,113172900
8/8/22,290.4233398,305.2000122,289.0866699,295,98994000
8/9/22,283.3333435,292.3966675,279.3533325,290.293335,86244600
8/10/22,294.3566589,297.5100098,283.3699951,297.0666809,94918800
8/11/22,286.6300049,298.2366638,285.8333435,296.5133362,70155000
8/12/22,300.0299988,300.1600037,285.0333252,289.4166565,79657200
8/15/22,309.3200073,313.1333313,301.230011,301.7866821,89359200
8/16/22,306.563324,314.6666565,302.8833313,311.6666565,88136400
8/17/22,303.9966736,309.6566772,300.0333252,303.3966675,68766000
8/18/22,302.8699951,306.5,301.8533325,306,47500500
8/19/22,296.6666565,300.3599854,292.5,299,61395300
8/22/22,289.9133301,292.3999939,286.2966614,291.9133301,55843200
8/23/22,296.4533386,298.8266602,287.9233398,291.4533386,63984900
8/24/22,297.0966797,303.6466675,296.5,297.563324,57259800
8/25/22,296.0700073,302.9599915,291.6000061,302.3599854,53230000
8/26/22,288.0899963,302,287.4700012,297.4299927,57163900
8/29/22,284.8200073,287.7399902,280.7000122,282.8299866,41864700
8/30/22,277.7000122,288.480011,272.6499939,287.8699951,50541800
8/31/22,275.6099854,281.25,271.8099976,280.6199951,52107300
9/1/22,277.1600037,277.5799866,266.1499939,272.5799866,54287000
9/2/22,270.2099915,282.3500061,269.0799866,281.0700073,50890100
9/6/22,274.4200134,275.9899902,265.7399902,272.6799927,55860000
9/7/22,283.7000122,283.8399963,272.269989,273.1000061,50028900
9/8/22,289.2600098,289.5,279.7600098,281.2999878,53713100
9/9/22,299.6799927,299.8500061,291.25,291.6700134,54338100
9/12/22,304.4200134,305.4899902,300.3999939,300.7200012,48674600
9/13/22,292.1300049,297.3999939,290.3999939,292.8999939,68229600
9/14/22,302.6099854,306,291.6400146,292.2399902,72628700
9/15/22,303.75,309.1199951,300.7200012,301.8299866,64795500
9/16/22,303.3500061,303.7099915,295.6000061,299.6099854,87087800
9/19/22,309.0700073,309.8399963,297.7999878,300.0899963,60231200
9/20/22,308.730011,313.3299866,305.5799866,306.9100037,61642800
9/21/22,300.7999878,313.7999878,300.6300049,308.2900085,62555700
9/22/22,288.5899963,301.2900085,285.8200073,299.8599854,70545400
9/23/22,275.3299866,284.5,272.8200073,283.0899963,63748400
9/26/22,276.0100098,284.0899963,270.3099976,271.8299866,58076900
9/27/22,282.9400024,288.6700134,277.5100098,283.8399963,61925200
9/28/22,287.8099976,289,277.5700073,283.0799866,54664800
9/29/22,268.2099915,283.6499939,265.7799988,282.7600098,77620600
9/30/22,265.25,275.5700073,262.4700012,266.1499939,67726600
10/3/22,242.3999939,255.1600037,241.0099945,254.5,98363500
10/4/22,249.4400024,257.5,242.0099945,250.5200043,109578500
10/5/22,240.8099976,246.6699982,233.2700043,245.0099945,86982700
10/6/22,238.1300049,244.5800018,235.3500061,239.4400024,69298400
10/7/22,223.0700073,234.5700073,222.0200043,233.9400024,83916800
10/10/22,222.9600067,226.9900055,218.3600006,223.9299927,67925000
10/11/22,216.5,225.75,215,220.9499969,77013200
10/12/22,217.2400055,219.3000031,211.5099945,215.3300018,66860700
10/13/22,221.7200012,222.9900055,206.2200012,208.3000031,91483000
10/14/22,204.9900055,226.2599945,204.1600037,224.0099945,94124500
10/17/22,219.3500061,221.8600006,209.4499969,210.0399933,79428800
10/18/22,220.1900024,229.8200073,217.25,229.5,75891900
10/19/22,222.0399933,222.9299927,217.7799988,219.8000031,66571500
10/20/22,207.2799988,215.5500031,202,208.2799988,117798100
10/21/22,214.4400024,214.6600037,203.8000031,206.4199982,75713800
10/24/22,211.25,213.5,198.5899963,205.8200073,100446800
10/25/22,222.4199982,224.3500061,210,210.1000061,96507900
10/26/22,224.6399994,230.6000061,218.1999969,219.3999939,85012500
10/27/22,225.0899963,233.8099976,222.8500061,229.7700043,61638800
10/28/22,228.5200043,228.8600006,216.3500061,225.3999939,69152400
10/31/22,227.5399933,229.8500061,221.9400024,226.1900024,61554300
11/1/22,227.8200073,237.3999939,227.2799988,234.0500031,62688800
11/2/22,214.9799957,227.8699951,214.8200073,226.0399933,63070300
11/3/22,215.3099976,221.1999969,210.1399994,211.3600006,56538800
11/4/22,207.4700012,223.8000031,203.0800018,222.6000061,98622200
11/7/22,197.0800018,208.8999939,196.6600037,208.6499939,93916500
11/8/22,191.3000031,195.1999969,186.75,194.0200043,128803400
11/9/22,177.5899963,195.8899994,177.1199951,190.7799988,127062700
11/10/22,190.7200012,191,180.0299988,189.8999939,132703000
11/11/22,195.9700012,196.5200043,182.5899963,186,114403600
11/14/22,190.9499969,195.7299957,186.3399963,192.7700043,92226600
11/15/22,194.4199982,200.8200073,192.0599976,195.8800049,91293800
11/16/22,186.9199982,192.5700073,185.6600037,191.5099945,66567600
11/17/22,183.1699982,186.1600037,180.8999939,183.9600067,64336000
11/18/22,180.1900024,185.1900024,176.5500031,185.0500031,76048900
11/21/22,167.8699951,176.7700043,167.5399933,175.8500061,92882700
11/22/22,169.9100037,170.9199982,166.1900024,168.6300049,78452300
11/23/22,183.1999969,183.6199951,172.5,173.5700073,109536700
11/25/22,182.8600006,185.1999969,180.6300049,185.0599976,50672700
11/28/22,182.9199982,188.5,179,179.9600067,92905200
11/29/22,180.8300018,186.3800049,178.75,184.9900055,83357100
11/30/22,194.6999969,194.7599945,180.6300049,182.4299927,109186400
12/1/22,194.6999969,198.9199982,191.8000031,197.0800018,80046200
12/2/22,194.8600006,196.25,191.1100006,191.7799988,73645900
12/5/22,182.4499969,191.2700043,180.5500031,189.4400024,93122700
12/6/22,179.8200073,183.6499939,175.3300018,181.2200012,92150800
12/7/22,174.0399933,179.3800049,172.2200012,175.0299988,84213300
12/8/22,173.4400024,175.1999969,169.0599976,172.1999969,97624500
12/9/22,179.0500031,182.5,173.3600006,173.8399963,104872300
12/12/22,167.8200073,177.3699951,167.5200043,176.1000061,109794500
12/13/22,160.9499969,175.0500031,156.9100037,174.8699951,175862700
12/14/22,156.8000031,161.6199951,155.3099976,159.25,140682300
12/15/22,157.6699982,160.9299927,153.2799988,153.4400024,122334500
12/16/22,150.2299957,160.9900055,150.0399933,159.6399994,139032200
12/19/22,149.8699951,155.25,145.8200073,154,139390600
12/20/22,137.8000031,148.4700012,137.6600037,146.0500031,159563300
12/21/22,137.5700073,141.2599945,135.8899994,139.3399963,145417400
12/22/22,125.3499985,136.6300049,122.2600021,136,210090300
12/23/22,123.1500015,128.6199951,121.0199966,126.3700027,166989700
12/27/22,109.0999985,119.6699982,108.7600021,117.5,208643400
12/28/22,112.7099991,116.2699966,108.2399979,110.3499985,221070500
12/29/22,121.8199997,123.5699997,117.5,120.3899994,221923300
12/30/22,123.1800003,124.4800034,119.75,119.9499969,157777300
1/3/23,108.0999985,118.8000031,104.6399994,118.4700012,231402800
1/4/23,113.6399994,114.5899963,107.5199966,109.1100006,180389000
1/5/23,110.3399963,111.75,107.1600037,110.5100021,157986300
1/6/23,113.0599976,114.3899994,101.8099976,103,220911100
1/9/23,119.7699966,123.5199966,117.1100006,118.9599991,190284000
1/10/23,118.8499985,122.7600021,114.9199982,121.0699997,167642500
1/11/23,123.2200012,125.9499969,120.5100021,122.0899963,183810800
1/12/23,123.5599976,124.1299973,117,122.5599976,169400900
1/13/23,122.4000015,122.6299973,115.5999985,116.5500031,180714100
1/17/23,131.4900055,131.6999969,125.0199966,125.6999969,186477000
1/18/23,128.7799988,136.6799927,127.0100021,136.5599976,195680300
1/19/23,127.1699982,129.9900055,124.3099976,127.2600021,170291900
1/20/23,133.4199982,133.5099945,127.3499985,128.6799927,138858100
1/23/23,143.75,145.3800049,134.2700043,135.8699951,203119200
1/24/23,143.8899994,146.5,141.1000061,143,158699100
1/25/23,144.4299927,146.4100037,138.0700073,141.9100037,192734300
1/26/23,160.2700043,161.4199982,154.7599945,159.9700012,234815100
1/27/23,177.8999939,180.6799927,161.1699982,162.4299927,306590600
1/30/23,166.6600037,179.7700043,166.5,178.0500031,230878800
1/31/23,173.2200012,174.3000031,162.7799988,164.5700073,196813500
2/1/23,181.4100037,183.8099976,169.9299927,173.8899994,213806300
2/2/23,188.2700043,196.75,182.6100006,187.3300018,217448300
2/3/23,189.9799957,199,183.6900024,183.9499969,232662000
2/6/23,194.7599945,198.1699982,189.9199982,193.0099945,186188100
2/7/23,196.8099976,197.5,189.5500031,196.4299927,186010300
2/8/23,201.2899933,203,194.3099976,196.1000061,180673600
2/9/23,207.3200073,214,204.7700043,207.7799988,215431400
2/10/23,196.8899994,206.1999969,192.8899994,202.2299957,204754100
2/13/23,194.6399994,196.3000031,187.6100006,194.4199982,172475500
2/14/23,209.25,209.8200073,189.4400024,191.9400024,216455700
2/15/23,214.2400055,214.6600037,206.1100006,211.7599945,181006400
2/16/23,202.0399933,217.6499939,201.8399963,210.7799988,229586500
2/17/23,208.3099976,208.4400024,197.5,199.9900055,213738500
2/21/23,197.3699951,209.7100067,197.2200012,204.9900055,180018600
2/22/23,200.8600006,201.9900055,191.7799988,197.9299927,191828500
2/23/23,202.0700073,205.1399994,196.3300018,203.9100037,146360000
2/24/23,196.8800049,197.6699982,192.8000031,196.3300018,142228100
2/27/23,207.6300049,209.4199982,201.2599945,202.0299988,161028300
2/28/23,205.7100067,211.2299957,203.75,210.5899963,153144900
3/1/23,202.7700043,207.1999969,198.5200043,206.2100067,156852800
3/2/23,190.8999939,193.75,186.0099945,186.7400055,181500700
3/3/23,197.7899933,200.4799957,192.8800049,194.8000031,154193300
3/6/23,193.8099976,198.6000061,192.3000031,198.5399933,128100100
3/7/23,187.7100067,194.1999969,186.1000061,191.3800049,148125800
3/8/23,182,186.5,180,185.0399933,151897800
3/9/23,172.9199982,185.1799927,172.5099945,180.25,170023800
3/10/23,173.4400024,178.2899933,168.4400024,175.1300049,191488900
3/13/23,174.4799957,177.3500061,163.9100037,167.4600067,167790300
3/14/23,183.2599945,183.8000031,177.1399994,177.3099976,143717900
3/15/23,180.4499969,182.3399963,176.0299988,180.8000031,145995600
3/16/23,184.1300049,185.8099976,178.8399963,180.3699951,121136800
3/17/23,180.1300049,186.2200012,177.3300018,184.5200043,133197100
3/20/23,183.25,186.4400024,176.3500061,178.0800018,129684400
3/21/23,197.5800018,198,188.0399933,188.2799988,153391400
3/22/23,191.1499939,200.6600037,190.9499969,199.3000031,150376400
3/23/23,192.2200012,199.3099976,188.6499939,195.2599945,144193900
3/24/23,190.4100037,192.3600006,187.1499939,191.6499939,116312400
3/27/23,191.8099976,197.3899994,189.9400024,194.4199982,120851600
3/28/23,189.1900024,192.3500061,185.4299927,192,98654600
3/29/23,193.8800049,195.2899933,189.4400024,193.1300049,123660000
3/30/23,195.2799988,197.3300018,194.4199982,195.5800018,110252200
3/31/23,207.4600067,207.7899933,197.1999969,197.5299988,170222100
4/3/23,194.7700043,202.6900024,192.1999969,199.9100037,169545900
4/4/23,192.5800018,198.7400055,190.3200073,197.3200073,126463800
4/5/23,185.5200043,190.6799927,183.7599945,190.5200043,133882500
4/6/23,185.0599976,186.3899994,179.7400055,183.0800018,123857900
4/10/23,184.5099945,185.1000061,176.1100006,179.9400024,142154600
4/11/23,186.7899933,189.1900024,185.6499939,186.6900024,115770900
4/12/23,180.5399933,191.5800018,180.3099976,190.7400055,150256300
4/13/23,185.8999939,186.5,180.9400024,182.9600067,112933000
4/14/23,185,186.2799988,182.0099945,183.9499969,96438700
4/17/23,187.0399933,189.6900024,182.6900024,186.3200073,116662200
4/18/23,184.3099976,187.6900024,183.5800018,187.1499939,92067000
4/19/23,180.5899963,183.5,177.6499939,179.1000061,125732700
4/20/23,162.9900055,169.6999969,160.5599976,166.1699982,210970800
4/21/23,165.0800018,166,161.3200073,164.8000031,123539000
4/24/23,162.5500031,165.6499939,158.6100006,164.6499939,140006600
4/25/23,160.6699982,163.4700012,158.75,159.8200073,121999300
4/26/23,153.75,160.6699982,153.1399994,160.2899933,153364100
4/27/23,160.1900024,160.4799957,152.3699951,152.6399994,127015200
4/28/23,164.3099976,165,157.3200073,160.8999939,122515800
5/1/23,161.8300018,163.2799988,158.8300018,163.1699982,109015000
5/2/23,160.3099976,165.4900055,158.9299927,161.8800049,128259700
5/3/23,160.6100006,165,159.9100037,160.0099945,119728000
5/4/23,161.1999969,162.9499969,159.6499939,162.7100067,95108500
5/5/23,170.0599976,170.7899933,163.5099945,163.9700012,107440900
5/8/23,171.7899933,173.8000031,169.1900024,173.7200012,112249400
5/9/23,169.1499939,169.8200073,166.5599976,168.9499969,88965000
5/10/23,168.5399933,174.4299927,166.6799927,172.5500031,119840700
5/11/23,172.0800018,173.5700073,166.7899933,168.6999969,103889900
5/12/23,167.9799957,177.3800049,167.2299957,176.0700073,157577100
5/15/23,166.3500061,169.7599945,164.5500031,167.6600037,105592500
5/16/23,166.5200043,169.5200043,164.3500061,165.6499939,98288800
5/17/23,173.8600006,174.5,167.1900024,168.4100037,125473600
5/18/23,176.8899994,177.0599976,172.4499969,174.2200012,109520300
5/19/23,180.1399994,181.9499969,176.3099976,177.1699982,136024200
5/22/23,188.8699951,189.3200073,180.1100006,180.6999969,132001400
5/23/23,185.7700043,192.9600067,185.2599945,186.1999969,156952100
5/24/23,182.8999939,184.2200012,178.2200012,182.2299957,137605100
5/25/23,184.4700012,186.7799988,180.5800018,186.5399933,96870700
5/26/23,193.1699982,198.6000061,184.5299988,184.6199951,162061500
5/30/23,201.1600037,204.4799957,197.5299988,200.1000061,128818700
5/31/23,203.9299927,203.9499969,195.1199951,199.7799988,150711700
6/1/23,207.5200043,209.8000031,199.3699951,202.5899963,148029900
6/2/23,213.9700012,217.25,209.75,210.1499939,164129000
6/5/23,217.6100006,221.2899933,214.5200043,217.8000031,151143100
6/6/23,221.3099976,221.9100037,212.5299988,216.1399994,146911600
6/7/23,224.5700073,230.8300018,223.1999969,228,185710800
6/8/23,234.8600006,235.2299957,223.0099945,224.2200012,164489700
6/9/23,244.3999939,252.4199982,242.0200043,249.0700073,199882300
6/12/23,249.8300018,250.9700012,244.5899963,247.9400024,150337900
6/13/23,258.7099915,259.6799927,251.3399963,253.5099945,162384300
6/14/23,256.7900085,261.5700073,250.5,260.1700134,170575500
6/15/23,255.8999939,258.9500122,247.2899933,248.3999939,160171200
6/16/23,260.5400085,263.6000061,257.2099915,258.9200134,167563700
6/20/23,274.4500122,274.75,261.1199951,261.5,165611200
6/21/23,259.4599915,276.9899902,257.7799988,275.1300049,211797100
6/22/23,264.6099854,265,248.25,250.7700043,166875900
6/23/23,256.6000061,262.4500122,252.8000031,259.2900085,176584100
6/26/23,241.0500031,258.3699951,240.6999969,250.0700073,179990600
6/27/23,250.2100067,250.3899994,240.8500061,243.2400055,164968200
6/28/23,256.2399902,259.8800049,248.8899994,249.6999969,159770800
6/29/23,257.5,260.7399902,253.6100006,258.0299988,131283400
6/30/23,261.769989,264.4500122,259.8900146,260.6000061,112267600
7/3/23,279.8200073,284.25,275.1099854,276.4899902,119685900
7/5/23,282.480011,283.8500061,277.6000061,278.8200073,131530900
7/6/23,276.5400085,279.9700012,272.8800049,278.0899963,120332100
7/7/23,274.4299927,280.7799988,273.769989,278.4299927,113602000
7/10/23,269.6099854,277.519989,265.1000061,276.4700012,119425400
7/11/23,269.7900085,270.8999939,266.3699951,268.6499939,91972400
7/12/23,271.9899902,276.519989,271.4599915,276.3299866,95672100
7/13/23,277.8999939,279.4500122,270.6000061,274.5899963,112681500
7/14/23,281.3800049,285.2999878,276.3099976,277.0100098,119771100
7/17/23,290.3800049,292.230011,283.5700073,286.6300049,131569600
7/18/23,293.3399963,295.2600098,286.0100098,290.1499939,112434700
7/19/23,291.2600098,299.2900085,289.519989,296.0400085,142355400
7/20/23,262.8999939,280.9299927,261.2000122,279.5599976,175158300
7/21/23,260.019989,268,255.8000031,268,161050100
7/24/23,269.0599976,269.8500061,254.1199951,255.8500061,136508500
7/25/23,265.2799988,272.8999939,265,272.3800049,112757300
7/26/23,264.3500061,268.0400085,261.75,263.25,95856200
7/27/23,255.7100067,269.1300049,255.3000031,268.3099976,103697300
7/28/23,266.4400024,267.25,258.230011,259.8599854,111446000
7/31/23,267.4299927,269.0799866,263.7799988,267.480011,84582200
8/1/23,261.0700073,266.4700012,260.25,266.2600098,83166000
8/2/23,254.1100006,259.519989,250.4900055,255.5700073,101752900
8/3/23,259.3200073,260.4899902,252,252.0399933,97569100
8/4/23,253.8600006,264.769989,253.1100006,260.9700012,99242600
8/7/23,251.4499969,253.6499939,242.7599945,251.4499969,111097900
8/8/23,249.6999969,250.9199982,245.0099945,247.4499969,96642200
8/9/23,242.1900024,251.1000061,241.8999939,250.8699951,101596300
8/10/23,245.3399963,251.8000031,243,245.3999939,109498600
